step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Episode_Reward/feet_clearance,Episode_Reward/undesired_contacts,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
6998,0.903250,0.352038,0.290415,-0.006806,-0.004901,-0.004812,-0.100767,-0.001395,-0.003291,-0.025570,0.000000,0.018642,-0.025881,-0.008888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225358,0.526945,0.975057,0.024943,0.003125,-0.001140,9.719351,0.000010,0.621235,191175.000000,1.383932,0.672902,27.382006,962.409973,27.382006,962.409973
6999,0.909062,0.354325,0.293079,-0.004861,-0.004815,-0.004900,-0.101218,-0.001231,-0.003388,-0.026007,0.000000,0.019094,-0.026223,-0.008544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.230068,0.534439,0.975159,0.024841,0.004975,-0.000947,9.719316,0.000010,0.621249,194075.000000,1.383491,0.642603,27.645964,971.489990,27.645964,971.489990
7000,0.912408,0.356996,0.293609,-0.004375,-0.004750,-0.004746,-0.101259,-0.001241,-0.003308,-0.025494,0.000000,0.019155,-0.025122,-0.002629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225940,0.527120,0.974772,0.025228,0.002952,-0.001420,9.720296,0.000010,0.621285,196722.000000,1.390545,0.608294,27.895346,970.820007,27.895346,970.820007
7001,0.892847,0.348317,0.286710,-0.009306,-0.005094,-0.004483,-0.099130,-0.001237,-0.003164,-0.024974,0.000000,0.017990,-0.025305,-0.005103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.219506,0.519775,0.974345,0.025655,0.002105,-0.000666,9.720193,0.000010,0.621243,199666.000000,1.382024,0.587344,27.512741,961.880005,27.512741,961.880005
7002,0.932196,0.362994,0.300002,0.000000,-0.004333,-0.004814,-0.103663,-0.001152,-0.003409,-0.026160,0.000000,0.019072,-0.027116,-0.013817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228932,0.538568,0.974386,0.025614,0.001990,-0.001602,9.717519,0.000010,0.621094,196633.000000,1.384227,0.615513,28.549515,1000.000000,28.549515,1000.000000
7003,0.926844,0.360311,0.297052,-0.002083,-0.004584,-0.004333,-0.102468,-0.001119,-0.003226,-0.025094,0.000000,0.018489,-0.026121,-0.014157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.221865,0.530761,0.974884,0.025116,0.003584,-0.000895,9.715995,0.000010,0.621049,196049.000000,1.385807,0.619895,28.358736,990.570007,28.358736,990.570007
7004,0.896577,0.349521,0.287944,-0.008333,-0.004846,-0.004536,-0.099742,-0.001627,-0.003225,-0.025939,0.000000,0.018591,-0.025718,-0.012032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.218736,0.521982,0.975057,0.024943,0.004038,-0.001092,9.714464,0.000010,0.621010,195970.000000,1.373395,0.633115,27.420378,961.570007,27.420378,961.570007
7005,0.907020,0.354474,0.291820,-0.005635,-0.004818,-0.004782,-0.100631,-0.001165,-0.003314,-0.025821,0.000000,0.019116,-0.025419,-0.002013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.223826,0.524548,0.975210,0.024790,0.002485,-0.001380,9.714133,0.000010,0.621028,194606.000000,1.376268,0.644302,27.891548,971.049988,27.891548,971.049988
7006,0.921587,0.359049,0.295960,-0.002778,-0.004561,-0.004695,-0.101831,-0.001149,-0.003314,-0.025575,0.000000,0.018864,-0.026349,-0.011854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.223154,0.526911,0.975291,0.024709,0.002978,-0.001167,9.714209,0.000010,0.621052,196523.000000,1.392675,0.608181,27.994684,980.789978,27.994684,980.789978
7007,0.898782,0.348160,0.289079,-0.007639,-0.004646,-0.004712,-0.101034,-0.001731,-0.003271,-0.025911,0.000000,0.018193,-0.026774,-0.020221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.221661,0.528120,0.975260,0.024740,0.001968,-0.000690,9.713587,0.000010,0.620977,197839.000000,1.364949,0.622603,27.987438,981.330017,27.987438,981.330017
7008,0.920272,0.357719,0.295943,-0.002778,-0.004263,-0.004596,-0.102222,-0.001110,-0.003295,-0.025684,0.000000,0.018402,-0.026216,-0.009440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225385,0.532741,0.974854,0.025146,0.002086,-0.002220,9.701405,0.000256,0.620032,196281.000000,1.385783,0.617543,27.574718,971.599976,27.574718,971.599976
7009,0.931541,0.364535,0.300002,0.000000,-0.004366,-0.004768,-0.103200,-0.001117,-0.003373,-0.025945,0.000000,0.019265,-0.026613,-0.004594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.229935,0.532665,0.975006,0.024994,0.002538,-0.000965,9.690038,0.000010,0.620080,198952.000000,1.378900,0.597533,28.811363,1000.000000,28.811363,1000.000000
7010,0.926011,0.361477,0.297564,-0.001667,-0.004455,-0.004492,-0.102338,-0.001138,-0.003287,-0.025754,0.000000,0.018653,-0.026425,-0.011007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225126,0.529812,0.975444,0.024556,0.002134,-0.001051,9.690536,0.000010,0.620082,195767.000000,1.382229,0.626363,28.356152,990.260010,28.356152,990.260010
7011,0.908854,0.354031,0.292108,-0.005556,-0.004975,-0.004905,-0.100546,-0.001198,-0.003315,-0.026180,0.000000,0.018695,-0.025724,-0.005037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225598,0.529944,0.975423,0.024577,0.001143,-0.000740,9.690141,0.000010,0.620047,195801.000000,1.409438,0.598799,28.145897,980.989990,28.145897,980.989990
7012,0.895659,0.349420,0.287989,-0.008333,-0.005006,-0.004638,-0.099119,-0.001161,-0.003198,-0.025634,0.000000,0.018409,-0.025279,-0.004731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.224574,0.520871,0.975352,0.024648,0.001913,-0.000732,9.688830,0.000010,0.619975,196649.000000,1.369793,0.629786,28.194899,980.809998,28.194899,980.809998
7013,0.934772,0.366373,0.300002,0.000000,-0.004218,-0.004544,-0.102952,-0.001197,-0.003319,-0.025629,0.000000,0.019449,-0.025811,-0.003448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.224740,0.525015,0.975749,0.024251,0.002675,-0.000969,9.686518,0.000010,0.619886,185638.000000,1.400598,0.717585,29.000324,1000.000000,29.000324,1000.000000
7014,0.909374,0.353820,0.293005,-0.004861,-0.005091,-0.004764,-0.101086,-0.001347,-0.003294,-0.025971,0.000000,0.018629,-0.026872,-0.010902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228833,0.540811,0.976186,0.023814,0.002584,-0.001640,9.683820,0.000076,0.619700,185605.000000,1.397519,0.721035,28.017576,980.830017,28.017576,980.830017
7015,0.928555,0.360708,0.297985,-0.001389,-0.004347,-0.004505,-0.102652,-0.001068,-0.003281,-0.025921,0.000000,0.019022,-0.026259,-0.011715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.223416,0.533297,0.976125,0.023875,0.001963,-0.002143,9.682532,0.000010,0.619681,188579.000000,1.479956,0.605193,28.464056,990.330017,28.464056,990.330017
7016,0.918517,0.357766,0.295801,-0.002917,-0.004570,-0.004733,-0.102024,-0.001169,-0.003343,-0.025982,0.000000,0.019071,-0.026683,-0.009585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228270,0.533698,0.976023,0.023977,0.002319,-0.000802,9.682754,0.000010,0.619683,188777.000000,1.396712,0.686253,28.070833,980.859985,28.070833,980.859985
7017,0.919616,0.358893,0.296014,-0.002778,-0.004501,-0.004772,-0.102066,-0.001189,-0.003363,-0.026035,0.000000,0.019079,-0.026222,-0.011126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.227579,0.531807,0.976278,0.023722,0.003132,-0.000781,9.682551,0.000010,0.619702,189062.000000,1.366442,0.713381,28.341568,990.440002,28.341568,990.440002
7018,0.889102,0.347517,0.286636,-0.009306,-0.005128,-0.004869,-0.098986,-0.001293,-0.003281,-0.025998,0.000000,0.018703,-0.025327,-0.005842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.226595,0.525271,0.976491,0.023509,0.001787,-0.001239,9.683336,0.000010,0.619700,186617.000000,1.410710,0.696360,27.488111,961.789978,27.488111,961.789978
7019,0.919735,0.356845,0.295939,-0.002778,-0.004416,-0.004690,-0.102347,-0.001158,-0.003331,-0.025894,0.000000,0.018494,-0.027238,-0.026812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225999,0.535111,0.976613,0.023387,0.003879,-0.001630,9.680949,0.000015,0.619609,191434.000000,1.380201,0.673851,28.048683,990.260010,28.048683,990.260010
7020,0.908566,0.352897,0.291485,-0.005833,-0.004432,-0.004685,-0.100751,-0.001124,-0.003304,-0.025568,0.000000,0.018183,-0.026549,-0.019656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.218487,0.523224,0.976868,0.023132,0.003791,-0.001062,9.679433,0.000010,0.619628,195641.000000,1.385032,0.624849,27.587898,970.830017,27.587898,970.830017
7021,0.874418,0.339929,0.281502,-0.012778,-0.005329,-0.004629,-0.097110,-0.001194,-0.003186,-0.025186,0.000000,0.017853,-0.025399,-0.013616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.222085,0.518346,0.976644,0.023356,0.001627,-0.002187,9.679185,0.000023,0.619694,197544.000000,1.350566,0.639953,26.774410,942.130005,26.774410,942.130005
7022,0.937114,0.363331,0.300002,0.000000,-0.004111,-0.004456,-0.103666,-0.001089,-0.003265,-0.026241,0.000000,0.018290,-0.027018,-0.032789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.219697,0.536983,0.976135,0.023865,0.002268,-0.001462,9.679265,0.000010,0.619644,195583.000000,1.377447,0.633026,28.000574,980.960022,28.000574,980.960022
7023,0.923004,0.359494,0.295960,-0.002778,-0.004339,-0.004610,-0.101876,-0.001101,-0.003284,-0.025523,0.000000,0.019041,-0.026166,-0.011864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.220839,0.528030,0.976440,0.023560,0.002265,-0.002084,9.669896,0.000114,0.618942,197708.000000,1.379441,0.609425,28.442225,990.309998,28.442225,990.309998
7024,0.932870,0.363991,0.300002,0.000000,-0.004312,-0.005077,-0.103095,-0.001194,-0.003449,-0.026286,0.000000,0.019586,-0.026874,-0.007594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228330,0.533907,0.976959,0.023041,0.003624,-0.002579,9.652412,0.000256,0.618412,197459.000000,1.373642,0.617737,28.698654,1000.000000,28.698654,1000.000000
7025,0.906102,0.353777,0.290998,-0.006250,-0.004765,-0.004653,-0.100372,-0.001120,-0.003289,-0.025864,0.000000,0.018765,-0.025609,-0.008682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.220682,0.523224,0.977061,0.022939,0.002197,-0.001751,9.656446,0.000384,0.618584,198098.000000,1.385359,0.599592,27.740923,971.260010,27.740923,971.260010
7026,0.928247,0.362475,0.298286,-0.001190,-0.004291,-0.004960,-0.102724,-0.001182,-0.003395,-0.026129,0.000000,0.019366,-0.026413,-0.006183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.226011,0.528824,0.977448,0.022552,0.002867,-0.000561,9.660472,0.000010,0.618499,195003.000000,1.385098,0.631361,28.391279,990.400024,28.391279,990.400024
7027,0.936159,0.366538,0.300002,0.000000,-0.004254,-0.004872,-0.103087,-0.001153,-0.003388,-0.026091,0.000000,0.019679,-0.026389,-0.002624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.222365,0.524573,0.977783,0.022217,0.003378,-0.002337,9.656761,0.000256,0.618582,195643.000000,1.389607,0.620256,28.920195,1000.000000,28.920195,1000.000000
7028,0.931892,0.363645,0.300002,0.000000,-0.004301,-0.005280,-0.103729,-0.001194,-0.003507,-0.026766,0.000000,0.019561,-0.027192,-0.009909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.230284,0.533871,0.978119,0.021881,0.004322,-0.001984,9.673053,0.000384,0.619610,197079.000000,1.375407,0.619806,28.737894,1000.000000,28.737894,1000.000000
7029,0.899844,0.352824,0.289858,-0.007024,-0.004672,-0.004718,-0.099995,-0.001326,-0.003285,-0.025545,0.000000,0.019031,-0.025056,-0.003997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225433,0.517097,0.977946,0.022054,0.005818,-0.001886,9.685739,0.000010,0.619835,196499.000000,1.412315,0.588784,27.511044,961.559998,27.511044,961.559998
7030,0.909983,0.353803,0.292519,-0.005139,-0.004471,-0.004676,-0.102082,-0.001769,-0.003289,-0.026752,0.000000,0.018219,-0.026109,-0.013359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.223081,0.532485,0.978241,0.021759,0.003901,-0.002011,9.688093,0.000010,0.619860,199302.000000,1.381360,0.591596,27.621605,970.919983,27.621605,970.919983
7031,0.916587,0.357741,0.295113,-0.003472,-0.004791,-0.004630,-0.101733,-0.001223,-0.003312,-0.025706,0.000000,0.018596,-0.025955,-0.011220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.227932,0.533833,0.978475,0.021525,0.002515,-0.001909,9.680182,0.000256,0.619225,197591.000000,1.385299,0.604743,27.991806,981.179993,27.991806,981.179993
7032,0.927022,0.362426,0.298048,-0.001389,-0.004182,-0.004923,-0.102564,-0.001126,-0.003391,-0.026268,0.000000,0.019446,-0.025705,-0.002022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.227004,0.528627,0.978190,0.021810,0.004105,-0.002799,9.668111,0.000384,0.619172,195349.000000,1.379864,0.633020,28.136995,981.049988,28.136995,981.049988
7033,0.923822,0.360512,0.297077,-0.002083,-0.004355,-0.004938,-0.102252,-0.001221,-0.003395,-0.025812,0.000000,0.019013,-0.025812,-0.006892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.226819,0.530224,0.978261,0.021739,0.003845,-0.001985,9.673149,0.000577,0.619865,194513.000000,1.371654,0.649886,28.453075,990.650024,28.453075,990.650024
7034,0.903588,0.353769,0.290856,-0.006329,-0.004573,-0.004674,-0.099864,-0.001184,-0.003286,-0.025820,0.000000,0.018712,-0.024856,-0.003675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225749,0.520250,0.978058,0.021942,0.004662,-0.000732,9.685312,0.000010,0.620229,198884.000000,1.383111,0.593998,27.495352,961.570007,27.495352,961.570007
7035,0.915450,0.356291,0.294331,-0.004028,-0.004233,-0.004757,-0.101939,-0.001227,-0.003318,-0.025674,0.000000,0.018968,-0.026234,-0.011892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225054,0.529983,0.977956,0.022044,0.002739,-0.001053,9.688681,0.000010,0.620318,197502.000000,1.384439,0.606502,28.405045,990.789978,28.405045,990.789978
7036,0.920691,0.358191,0.295769,-0.002917,-0.004201,-0.004689,-0.101893,-0.001111,-0.003330,-0.025570,0.000000,0.018866,-0.026400,-0.016974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.223335,0.530421,0.978353,0.021647,0.005818,-0.001153,9.692027,0.000010,0.620504,195363.000000,1.368886,0.643858,28.246323,990.330017,28.246323,990.330017
7037,0.919774,0.359342,0.296076,-0.002708,-0.004310,-0.004817,-0.101833,-0.001150,-0.003363,-0.026010,0.000000,0.019171,-0.025998,-0.006135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228082,0.530818,0.979004,0.020996,0.007667,-0.001767,9.697335,0.000010,0.620672,191633.000000,1.364581,0.687334,28.440989,990.299988,28.440989,990.299988
7038,0.856272,0.334489,0.276677,-0.016283,-0.005343,-0.004816,-0.096420,-0.002322,-0.003192,-0.026145,0.000000,0.018000,-0.024563,-0.005226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225178,0.513960,0.978882,0.021118,0.005664,-0.001794,9.700556,0.000010,0.620788,197886.000000,1.363677,0.623400,25.691933,914.169983,25.691933,914.169983
7039,0.914807,0.355706,0.293946,-0.004246,-0.004430,-0.004755,-0.101846,-0.001272,-0.003322,-0.025737,0.000000,0.018427,-0.026079,-0.016535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.224296,0.530681,0.978170,0.021830,0.004035,-0.001318,9.704586,0.000010,0.620954,195094.000000,1.360373,0.655138,27.786833,971.580017,27.786833,971.580017
7040,0.930040,0.363014,0.298991,-0.000694,-0.004011,-0.004739,-0.102973,-0.001077,-0.003371,-0.025841,0.000000,0.019212,-0.025930,-0.009083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.226961,0.531997,0.979024,0.020976,0.004559,-0.001262,9.707921,0.000010,0.621080,194879.000000,1.365542,0.652202,28.549191,990.309998,28.549191,990.309998
7041,0.909537,0.354337,0.292438,-0.005288,-0.004359,-0.004792,-0.101198,-0.001385,-0.003340,-0.025753,0.000000,0.019035,-0.025579,-0.010476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.224677,0.527785,0.978780,0.021220,0.003084,-0.001982,9.709990,0.000010,0.621208,195289.000000,1.373626,0.639881,27.715530,971.609985,27.715530,971.609985
7042,0.917206,0.358684,0.295461,-0.003125,-0.004176,-0.004973,-0.101771,-0.001168,-0.003390,-0.025562,0.000000,0.019060,-0.026213,-0.014291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.227992,0.526641,0.978994,0.021006,0.004962,-0.001367,9.711734,0.000010,0.621238,195309.000000,1.407071,0.606223,28.542717,990.299988,28.542717,990.299988
7043,0.912888,0.356540,0.293840,-0.004514,-0.004427,-0.004813,-0.101599,-0.001291,-0.003379,-0.025752,0.000000,0.018963,-0.025837,-0.011655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.230005,0.529556,0.979502,0.020498,0.003729,-0.001378,9.711967,0.000010,0.621251,195773.000000,1.378407,0.630116,27.622700,973.090027,27.622700,973.090027
7044,0.905567,0.353088,0.291844,-0.005833,-0.004652,-0.004728,-0.101873,-0.001251,-0.003336,-0.025599,0.000000,0.018274,-0.026030,-0.013376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.229082,0.532984,0.978963,0.021037,0.003983,-0.000999,9.712707,0.000010,0.621266,193099.000000,1.385614,0.650725,27.898615,981.309998,27.898615,981.309998
7045,0.915861,0.357155,0.294584,-0.003750,-0.004147,-0.004741,-0.101403,-0.001123,-0.003310,-0.025387,0.000000,0.018458,-0.026011,-0.021274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225187,0.528096,0.978994,0.021006,0.003641,-0.001107,9.712823,0.000010,0.621254,198635.000000,1.401048,0.578535,27.910545,980.750000,27.910545,980.750000
7046,0.917157,0.356417,0.294551,-0.003819,-0.004337,-0.004968,-0.101813,-0.001143,-0.003395,-0.025714,0.000000,0.018939,-0.025988,-0.006808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.224711,0.531207,0.978933,0.021067,0.004676,-0.001999,9.712505,0.000034,0.621178,190663.000000,1.385677,0.676677,27.441849,961.900024,27.441849,961.900024
7047,0.901944,0.351867,0.291103,-0.006250,-0.004754,-0.004858,-0.100304,-0.001259,-0.003346,-0.025583,0.000000,0.018400,-0.025814,-0.012063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.229096,0.531036,0.978912,0.021088,0.002866,-0.001713,9.711044,0.000010,0.621085,194108.000000,1.409408,0.616345,27.533619,971.419983,27.533619,971.419983
7048,0.918286,0.359569,0.296079,-0.002778,-0.004640,-0.005069,-0.101690,-0.001329,-0.003428,-0.026245,0.000000,0.019508,-0.025996,-0.003282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231607,0.535145,0.978923,0.021077,0.002487,-0.002048,9.705150,0.000051,0.620699,197027.000000,1.406491,0.589255,28.148972,981.190002,28.148972,981.190002
7049,0.933411,0.364757,0.300002,0.000000,-0.003974,-0.004896,-0.103078,-0.001062,-0.003402,-0.025327,0.000000,0.019186,-0.026785,-0.009322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228110,0.532877,0.979309,0.020691,0.002102,-0.001477,9.700112,0.000010,0.620644,196408.000000,1.385317,0.616715,28.750004,1000.000000,28.750004,1000.000000
7050,0.857151,0.335490,0.277714,-0.016667,-0.006443,-0.005007,-0.098170,-0.003332,-0.003280,-0.026948,0.000000,0.017918,-0.025480,-0.009185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.244901,0.529050,0.979441,0.020559,0.002249,-0.001003,9.699316,0.000010,0.620573,193235.000000,1.371046,0.663865,28.137100,982.190002,28.137100,982.190002
7051,0.920540,0.357562,0.296010,-0.002778,-0.004058,-0.004717,-0.102356,-0.001298,-0.003359,-0.025539,0.000000,0.018679,-0.026490,-0.014897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.226176,0.536034,0.978994,0.021006,0.002172,-0.000851,9.694345,0.000010,0.620269,195380.000000,1.340018,0.672544,27.967655,980.859985,27.967655,980.859985
7052,0.927199,0.363989,0.298077,-0.001389,-0.003939,-0.004890,-0.102902,-0.001170,-0.003431,-0.026482,0.000000,0.019153,-0.025782,-0.002716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.227026,0.523224,0.978841,0.021159,0.002530,-0.001428,9.684924,0.000023,0.619730,198705.000000,1.366817,0.612071,28.528702,990.770020,28.528702,990.770020
7053,0.916557,0.355974,0.293854,-0.004246,-0.004085,-0.004865,-0.101308,-0.001111,-0.003360,-0.024832,0.000000,0.018474,-0.026391,-0.011717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.219894,0.528598,0.978628,0.021372,0.002411,-0.002839,9.661007,0.000256,0.618698,198491.000000,1.369268,0.611750,27.665255,971.109985,27.665255,971.109985
