step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/flat_orientation_l2,Episode_Reward/action_rate_l1,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/energy,Episode_Reward/dof_pos_limits,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_contact_number,Episode_Reward/feet_slide,Episode_Reward/feet_clearance,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Curriculum/terrain_levels,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/base_height,Episode_Termination/bad_orientation,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
6225,0.060152,0.012646,0.015122,-0.036722,-0.012621,-0.040347,-0.003939,-0.024131,-0.007944,-0.016529,-0.000641,-0.000222,-0.010383,-0.014509,0.011352,-0.002548,0.040646,-0.018103,-0.000013,0.000000,0.100000,0.100000,0.075891,0.189420,0.000000,0.000000,1.000000,0.134177,-0.020087,17.583055,0.000384,1.065599,108522.000000,3.069295,0.554048,-1.178131,44.720001,-1.178131,44.720001
6226,0.055460,0.012254,0.014137,-0.035050,-0.012593,-0.037579,-0.003287,-0.022892,-0.007307,-0.014896,-0.000594,-0.000202,-0.009651,-0.013808,0.010646,-0.002405,0.037802,-0.016793,-0.000009,0.000000,0.100000,0.100000,0.072947,0.170813,0.000000,0.000000,1.000000,0.134216,-0.024536,17.581736,0.000256,1.065670,105986.000000,3.171136,0.538905,-0.818871,52.070000,-0.818871,52.070000
6227,0.066608,0.013789,0.016245,-0.039135,-0.012808,-0.043260,-0.003595,-0.024022,-0.008299,-0.017959,-0.000677,-0.000210,-0.011107,-0.015264,0.012079,-0.002712,0.043738,-0.017667,-0.000011,0.000000,0.100000,0.100000,0.077576,0.199176,0.000000,0.000000,1.000000,0.134420,-0.025457,17.582670,0.000865,1.066117,111762.000000,3.036664,0.481661,-1.046155,57.389999,-1.046155,57.389999
6228,0.059744,0.012904,0.015067,-0.032224,-0.012643,-0.040132,-0.003387,-0.023587,-0.007787,-0.016604,-0.000633,-0.000207,-0.010247,-0.014404,0.011345,-0.002556,0.041561,-0.017440,-0.000009,0.000000,0.100000,0.100000,0.075887,0.184488,0.000000,0.000000,1.000000,0.142946,-0.020559,17.594507,0.000577,1.067253,107626.000000,3.115183,0.538331,-0.538202,47.360001,-0.538202,47.360001
6229,0.061045,0.012808,0.015274,-0.036683,-0.012584,-0.040661,-0.003524,-0.023785,-0.007917,-0.016159,-0.000641,-0.000210,-0.010484,-0.014517,0.011477,-0.002588,0.041191,-0.018359,-0.000017,0.000000,0.100000,0.100000,0.076366,0.189700,0.000000,0.000000,1.000000,0.140322,-0.022100,17.590576,0.001946,1.066817,109381.000000,3.037648,0.557245,-0.411951,60.099998,-0.411951,60.099998
6230,0.061591,0.013017,0.015301,-0.039123,-0.012576,-0.040785,-0.004139,-0.023998,-0.007940,-0.016679,-0.000645,-0.000215,-0.010576,-0.014650,0.011449,-0.002647,0.040532,-0.017082,-0.000023,0.000000,0.100000,0.100000,0.075147,0.186964,0.000081,0.000000,0.999919,0.139254,0.007529,17.586960,0.000010,1.065776,107845.000000,3.082675,0.563420,-1.082419,43.070000,-1.082419,43.070000
6231,0.055213,0.012079,0.014153,-0.032551,-0.012668,-0.037592,-0.003251,-0.022940,-0.007341,-0.015591,-0.000594,-0.000198,-0.009661,-0.013808,0.010688,-0.002374,0.038633,-0.016770,-0.000008,0.000000,0.100000,0.100000,0.073426,0.173401,0.000000,0.000000,1.000000,0.137150,-0.020105,17.574574,0.000384,1.064668,109911.000000,3.069531,0.508025,-0.729729,42.160000,-0.729729,42.160000
6232,0.059727,0.012772,0.014829,-0.037139,-0.012582,-0.039516,-0.003447,-0.023499,-0.007686,-0.016302,-0.000625,-0.000216,-0.010170,-0.014249,0.011077,-0.002545,0.039626,-0.016619,-0.000020,0.000000,0.100000,0.100000,0.073685,0.180052,0.000000,0.000000,1.000000,0.136586,-0.022696,17.569691,0.000384,1.064879,111650.000000,2.995807,0.526055,-0.911382,60.570000,-0.911382,60.570000
6233,0.065299,0.013529,0.015960,-0.036570,-0.012712,-0.042560,-0.003652,-0.024184,-0.008210,-0.017210,-0.000667,-0.000229,-0.010914,-0.015062,0.011761,-0.002683,0.043367,-0.016262,-0.000028,0.000000,0.100000,0.100000,0.076699,0.197044,0.000000,0.000000,1.000000,0.141801,-0.020195,17.573757,0.000865,1.065318,110181.000000,3.038663,0.530143,-0.360400,53.720001,-0.360400,53.720001
6234,0.065413,0.013600,0.016013,-0.041170,-0.012788,-0.042606,-0.003504,-0.023904,-0.008180,-0.017442,-0.000667,-0.000224,-0.010970,-0.015107,0.011872,-0.002704,0.042360,-0.017735,-0.000026,0.000000,0.100000,0.100000,0.077282,0.195715,0.000000,0.000000,1.000000,0.134985,-0.021331,17.577997,0.000577,1.065816,110049.000000,3.041070,0.532008,-0.629457,55.970001,-0.629457,55.970001
6235,0.064627,0.013438,0.015943,-0.040267,-0.012824,-0.042480,-0.003711,-0.024025,-0.008225,-0.017317,-0.000667,-0.000228,-0.010984,-0.015079,0.011787,-0.002753,0.042214,-0.017485,-0.000022,0.000000,0.100000,0.100000,0.077447,0.196398,0.000000,0.000000,1.000000,0.135367,-0.022297,17.590534,0.000577,1.067413,107271.000000,3.122342,0.543277,-0.945466,49.759998,-0.945466,49.759998
6236,0.061417,0.012897,0.015345,-0.034800,-0.012721,-0.040799,-0.003822,-0.023998,-0.007982,-0.016373,-0.000645,-0.000220,-0.010619,-0.014634,0.011376,-0.002652,0.041874,-0.015687,-0.000019,0.000000,0.100000,0.100000,0.076415,0.191162,0.000000,0.000000,1.000000,0.134758,-0.021174,17.601627,0.000384,1.067856,109377.000000,3.087468,0.507569,-0.385605,52.139999,-0.385605,52.139999
6237,0.058081,0.012606,0.014781,-0.031506,-0.012652,-0.039322,-0.003690,-0.023520,-0.007701,-0.016040,-0.000624,-0.000220,-0.010235,-0.014229,0.010918,-0.002565,0.040897,-0.016846,-0.000015,0.000000,0.100000,0.100000,0.075471,0.181608,0.000000,0.000000,1.000000,0.140261,-0.017933,17.598160,0.000577,1.068144,109200.000000,3.050052,0.550820,-1.077561,60.220001,-1.077561,60.220001
6238,0.061025,0.012980,0.015274,-0.035615,-0.012786,-0.040675,-0.003510,-0.023529,-0.007870,-0.017091,-0.000638,-0.000206,-0.010517,-0.014523,0.011306,-0.002577,0.041449,-0.017625,-0.000014,0.000000,0.100000,0.100000,0.076062,0.187466,0.000000,0.000000,1.000000,0.134469,-0.022275,17.606554,0.000577,1.068404,109249.000000,3.056965,0.542299,-0.615900,61.759998,-0.615900,61.759998
6239,0.056669,0.012083,0.014409,-0.034116,-0.012783,-0.038308,-0.006105,-0.023300,-0.007508,-0.015811,-0.000608,-0.000213,-0.009906,-0.014025,0.010829,-0.002447,0.038968,-0.016725,-0.000020,0.000000,0.100000,0.100000,0.073495,0.179698,0.000000,0.000000,1.000000,0.275658,-0.008246,17.609901,0.000577,1.068644,108549.000000,3.052356,0.570085,-0.995925,48.639999,-0.995925,48.639999
6240,0.053664,0.011819,0.013756,-0.033062,-0.012576,-0.036545,-0.003661,-0.022704,-0.007128,-0.014853,-0.000578,-0.000204,-0.009434,-0.013491,0.010388,-0.002308,0.037078,-0.016538,-0.000033,0.000000,0.100000,0.100000,0.071578,0.167336,0.000000,0.000000,1.000000,0.139402,-0.019870,17.608967,0.000577,1.068338,105910.000000,3.130519,0.582184,-0.724788,26.490000,-0.724788,26.490000
6241,0.059224,0.012712,0.014879,-0.037568,-0.012661,-0.039627,-0.003466,-0.023338,-0.007708,-0.016200,-0.000624,-0.000205,-0.010282,-0.014243,0.011046,-0.002513,0.039530,-0.016808,-0.000017,0.000000,0.100000,0.100000,0.074941,0.182416,0.000000,0.000000,1.000000,0.139066,-0.020399,17.612795,0.000865,1.068941,108377.000000,3.109086,0.519130,-1.367244,29.879999,-1.367244,29.879999
6242,0.059477,0.012730,0.014997,-0.037239,-0.012784,-0.039889,-0.004097,-0.023518,-0.007847,-0.015745,-0.000631,-0.000219,-0.010384,-0.014400,0.011114,-0.002554,0.040072,-0.016862,-0.000026,0.000000,0.100000,0.100000,0.076000,0.185009,0.000000,0.000000,1.000000,0.137404,-0.017720,17.611330,0.000577,1.068670,108804.000000,3.064284,0.549685,-1.214053,47.200001,-1.214053,47.200001
6243,0.053170,0.011576,0.013788,-0.028753,-0.012703,-0.036653,-0.003327,-0.022789,-0.007260,-0.014536,-0.000582,-0.000216,-0.009530,-0.013484,0.010236,-0.002315,0.038322,-0.015262,-0.000013,0.000000,0.100000,0.100000,0.072877,0.171756,0.000000,0.000000,1.000000,0.140992,-0.020872,17.607361,0.000384,1.069420,108680.000000,3.067872,0.550212,-0.570152,56.669998,-0.570152,56.669998
6244,0.059451,0.012527,0.014880,-0.041039,-0.012708,-0.039636,-0.003609,-0.023405,-0.007741,-0.016074,-0.000626,-0.000205,-0.010202,-0.014405,0.011003,-0.002478,0.038693,-0.017187,-0.000009,0.000000,0.100000,0.100000,0.073694,0.184679,0.000000,0.000000,1.000000,0.140885,-0.020696,17.631346,0.000577,1.070838,108166.000000,3.092270,0.543030,-1.080387,62.830002,-1.080387,62.830002
6245,0.062091,0.013013,0.015487,-0.039295,-0.012858,-0.041166,-0.003577,-0.023469,-0.007986,-0.017184,-0.000647,-0.000232,-0.010673,-0.014699,0.011332,-0.002636,0.041237,-0.016463,-0.000018,0.000020,0.100000,0.100000,0.076983,0.190758,0.000000,0.000000,1.000000,0.138627,-0.018483,17.629555,0.000384,1.070356,109895.000000,3.040930,0.537148,-0.764111,70.150002,-0.764111,70.150002
6246,0.064084,0.013480,0.015858,-0.040430,-0.012960,-0.042261,-0.003768,-0.023651,-0.008258,-0.017603,-0.000665,-0.000218,-0.010939,-0.015071,0.011743,-0.002784,0.042050,-0.017869,-0.000018,0.000061,0.100000,0.100000,0.077580,0.195148,0.000000,0.000000,1.000000,0.148563,-0.017240,17.634941,0.000865,1.071279,106587.000000,3.148986,0.540148,-0.778340,52.490002,-0.778340,52.490002
6247,0.072888,0.014690,0.017506,-0.044651,-0.012998,-0.046698,-0.004224,-0.024772,-0.009007,-0.019287,-0.000729,-0.000244,-0.012074,-0.016177,0.012679,-0.003060,0.046361,-0.018581,-0.000018,0.000000,0.100000,0.100000,0.081213,0.216997,0.000000,0.000000,1.000000,0.141149,-0.018114,17.628082,0.000865,1.070666,105089.000000,3.176210,0.565521,-1.240065,57.180000,-1.240065,57.180000
6248,0.062002,0.013005,0.015528,-0.034446,-0.012811,-0.041364,-0.003745,-0.023912,-0.008135,-0.017685,-0.000653,-0.000222,-0.010701,-0.014732,0.011497,-0.002631,0.042419,-0.016319,-0.000022,0.000000,0.100000,0.100000,0.077347,0.193517,0.000000,0.000000,1.000000,0.139392,-0.021900,17.631514,0.000865,1.070749,106185.000000,3.095082,0.608016,-1.456091,42.230000,-1.456091,42.230000
6249,0.062578,0.012925,0.015367,-0.038065,-0.012687,-0.040889,-0.003748,-0.023625,-0.007897,-0.017348,-0.000642,-0.000220,-0.010498,-0.014618,0.011303,-0.002592,0.041083,-0.016345,-0.000023,0.000000,0.100000,0.100000,0.074732,0.189051,0.000000,0.000000,1.000000,0.139707,-0.018585,17.642576,0.000577,1.071878,107248.000000,3.122812,0.543602,-1.096288,60.560001,-1.096288,60.560001
6250,0.062216,0.013105,0.015510,-0.037838,-0.012651,-0.041328,-0.003511,-0.023829,-0.008085,-0.017107,-0.000651,-0.000214,-0.010670,-0.014774,0.011391,-0.002661,0.041596,-0.017869,-0.000019,0.000000,0.100000,0.100000,0.076280,0.191272,0.000000,0.000000,1.000000,0.138051,-0.025077,17.650297,0.000577,1.071567,110528.000000,3.054635,0.502978,-1.508804,55.849998,-1.508804,55.849998
6251,0.058857,0.012553,0.014795,-0.035150,-0.012564,-0.039418,-0.003572,-0.023667,-0.007731,-0.015990,-0.000622,-0.000211,-0.010069,-0.014097,0.010983,-0.002543,0.039927,-0.017266,-0.000022,0.000000,0.100000,0.100000,0.073839,0.182729,0.000000,0.000000,1.000000,0.140193,-0.020010,17.647129,0.000865,1.072253,108283.000000,3.089480,0.541871,-1.073258,43.459999,-1.073258,43.459999
6252,0.055829,0.011935,0.014224,-0.033467,-0.012585,-0.037763,-0.003295,-0.023210,-0.007445,-0.016073,-0.000597,-0.000213,-0.009821,-0.013865,0.010552,-0.002397,0.038634,-0.016427,-0.000017,0.000000,0.100000,0.100000,0.073297,0.176854,0.000000,0.000000,1.000000,0.138756,-0.017688,17.645821,0.000577,1.071553,112237.000000,2.966050,0.537390,-0.982787,35.459999,-0.982787,35.459999
6253,0.058780,0.012558,0.014836,-0.034615,-0.012665,-0.039511,-0.003643,-0.023605,-0.007727,-0.016625,-0.000622,-0.000211,-0.010142,-0.014246,0.010891,-0.002489,0.040159,-0.016166,-0.000010,0.000000,0.100000,0.100000,0.075087,0.182754,0.000000,0.000000,1.000000,0.140603,-0.017196,17.638018,0.000865,1.071103,110486.000000,2.970485,0.588452,-0.613839,39.360001,-0.613839,39.360001
6254,0.065056,0.013614,0.016077,-0.042316,-0.012988,-0.042638,-0.003815,-0.023654,-0.008210,-0.017729,-0.000665,-0.000225,-0.010950,-0.015176,0.011786,-0.002688,0.042359,-0.017197,-0.000022,0.000000,0.100000,0.100000,0.078436,0.197190,0.000000,0.000000,1.000000,0.131652,-0.014314,17.618135,0.000171,1.069439,109147.000000,3.058502,0.544105,-0.213082,56.570000,-0.213082,56.570000
6255,0.053403,0.011654,0.013747,-0.027321,-0.012568,-0.036492,-0.003635,-0.022989,-0.007262,-0.014976,-0.000579,-0.000209,-0.009418,-0.013523,0.010230,-0.002282,0.038691,-0.016627,-0.000011,0.000000,0.100000,0.100000,0.072041,0.170146,0.000000,0.000000,1.000000,0.138912,-0.019011,17.622086,0.000171,1.069478,112217.000000,2.965348,0.538711,-0.508768,44.049999,-0.508768,44.049999
6256,0.057152,0.012362,0.014452,-0.035384,-0.012624,-0.038391,-0.003869,-0.023415,-0.007493,-0.016031,-0.000606,-0.000207,-0.009931,-0.014051,0.010736,-0.002418,0.038690,-0.017082,-0.000016,0.000000,0.100000,0.100000,0.073636,0.176300,0.000000,0.000000,1.000000,0.134400,-0.022407,17.614069,0.000865,1.068955,108882.000000,3.099394,0.511992,-0.898292,48.910000,-0.898292,48.910000
6257,0.062161,0.013154,0.015402,-0.034744,-0.012859,-0.040838,-0.003399,-0.023386,-0.007868,-0.016725,-0.000638,-0.000217,-0.010569,-0.014636,0.011424,-0.002625,0.042022,-0.017267,-0.000018,0.000000,0.100000,0.100000,0.075866,0.187859,0.000000,0.000000,1.000000,0.131257,-0.016187,17.611822,0.000256,1.068743,108273.000000,3.091746,0.539931,-1.046040,50.750000,-1.046040,50.750000
6258,0.056490,0.012030,0.014358,-0.037368,-0.012788,-0.038124,-0.003360,-0.023233,-0.007521,-0.015914,-0.000601,-0.000215,-0.009819,-0.013874,0.010645,-0.002390,0.037990,-0.017556,-0.000019,0.000000,0.100000,0.100000,0.073445,0.178608,0.000000,0.000000,1.000000,0.140122,-0.015676,17.602987,0.001297,1.068289,107534.000000,3.149052,0.507611,-0.897102,49.500000,-0.897102,49.500000
6259,0.060859,0.012903,0.015260,-0.035270,-0.012840,-0.040592,-0.003507,-0.023470,-0.007894,-0.016670,-0.000635,-0.000222,-0.010416,-0.014517,0.011151,-0.002588,0.041451,-0.016076,-0.000007,0.000000,0.100000,0.100000,0.076171,0.188230,0.000000,0.000000,1.000000,0.139706,-0.006274,17.594799,0.000076,1.066821,112042.000000,2.974713,0.534819,-0.919712,45.340000,-0.919712,45.340000
6260,0.061244,0.012849,0.015187,-0.037744,-0.012664,-0.040362,-0.003652,-0.023708,-0.007844,-0.016829,-0.000632,-0.000215,-0.010317,-0.014435,0.011226,-0.002540,0.040468,-0.017326,-0.000018,0.000000,0.100000,0.100000,0.075229,0.187893,0.000000,0.000000,1.000000,0.134565,-0.021099,17.606050,0.000865,1.068024,108577.000000,3.099659,0.521859,-0.803088,43.029999,-0.803088,43.029999
6261,0.057852,0.012329,0.014600,-0.036747,-0.012679,-0.038755,-0.003475,-0.023346,-0.007577,-0.015679,-0.000610,-0.000212,-0.010007,-0.014088,0.010796,-0.002473,0.038909,-0.016831,-0.000032,0.000000,0.100000,0.100000,0.074107,0.180498,0.000000,0.000000,1.000000,0.141267,-0.015621,17.604038,0.000865,1.068174,108521.000000,3.081366,0.542017,-0.706958,66.750000,-0.706958,66.750000
6262,0.058224,0.012355,0.014694,-0.035934,-0.012665,-0.039095,-0.003755,-0.023775,-0.007729,-0.015336,-0.000619,-0.000214,-0.010037,-0.014195,0.010873,-0.002519,0.039478,-0.018200,-0.000014,0.000000,0.100000,0.100000,0.074630,0.181961,0.000132,0.000000,0.999868,0.136556,-0.022027,17.602589,0.000865,1.067692,107878.000000,3.108239,0.536742,-0.674775,39.430000,-0.674775,39.430000
6263,0.055920,0.012072,0.014235,-0.031959,-0.012627,-0.037792,-0.003425,-0.023066,-0.007363,-0.015594,-0.000596,-0.000201,-0.009733,-0.013790,0.010595,-0.002449,0.038961,-0.017296,-0.000019,0.000000,0.100000,0.100000,0.073450,0.175377,0.000315,0.000000,0.999685,0.144048,-0.024290,17.600965,0.000384,1.067872,109461.000000,3.041424,0.550838,-0.938151,37.500000,-0.938151,37.500000
6264,0.069773,0.014192,0.016864,-0.040060,-0.013020,-0.044891,-0.003715,-0.024106,-0.008552,-0.018949,-0.000696,-0.000228,-0.011511,-0.015683,0.012374,-0.002832,0.045536,-0.016705,-0.000029,0.000000,0.100000,0.100000,0.079219,0.208049,0.000264,0.000000,0.999736,0.137986,-0.022009,17.594116,0.000865,1.067538,109680.000000,3.044041,0.541049,-1.059539,49.959999,-1.059539,49.959999
6265,0.057128,0.012231,0.014410,-0.037509,-0.012721,-0.038182,-0.003317,-0.022910,-0.007424,-0.015312,-0.000599,-0.000200,-0.009779,-0.013884,0.010764,-0.002394,0.038000,-0.018226,-0.000016,0.000000,0.100000,0.100000,0.073171,0.177027,0.000244,0.000000,0.999756,0.141854,-0.018176,17.596275,0.000865,1.067634,111231.000000,2.989472,0.545646,-1.435244,60.400002,-1.435244,60.400002
6266,0.061858,0.013166,0.015483,-0.035138,-0.012951,-0.041152,-0.003656,-0.023520,-0.007968,-0.016544,-0.000643,-0.000223,-0.010568,-0.014643,0.011442,-0.002640,0.042193,-0.015950,-0.000015,0.000000,0.100000,0.100000,0.077310,0.190236,0.000234,0.000000,0.999766,0.140760,-0.005430,17.593765,0.000010,1.066693,109249.000000,3.086980,0.512252,-0.369704,60.580002,-0.369704,60.580002
6267,0.070747,0.014502,0.017246,-0.045059,-0.013222,-0.045787,-0.003824,-0.024125,-0.008765,-0.019384,-0.000708,-0.000251,-0.011780,-0.016003,0.012627,-0.002860,0.045471,-0.016749,-0.000012,0.000000,0.100000,0.100000,0.082368,0.211609,0.000000,0.000000,1.000000,0.137961,-0.022470,17.584217,0.000577,1.066915,109499.000000,3.057423,0.533600,-0.321365,59.509998,-0.321365,59.509998
6268,0.061299,0.013196,0.015440,-0.039873,-0.013030,-0.040873,-0.004204,-0.023163,-0.007858,-0.016734,-0.000636,-0.000224,-0.010584,-0.014616,0.011293,-0.002607,0.040936,-0.018568,-0.000022,0.000000,0.100000,0.100000,0.078142,0.187790,0.000203,0.000000,0.999797,0.141175,-0.019565,17.594364,0.000256,1.066823,110295.000000,3.030698,0.534421,-1.241543,59.529999,-1.241543,59.529999
6269,0.062923,0.013429,0.015799,-0.042468,-0.013000,-0.041892,-0.003594,-0.023248,-0.008072,-0.017811,-0.000652,-0.000229,-0.010866,-0.014733,0.011492,-0.002728,0.041412,-0.017699,-0.000014,0.000000,0.100000,0.100000,0.079387,0.192903,0.000000,0.000000,1.000000,0.139471,-0.021754,17.582672,0.000384,1.067065,108315.000000,3.082345,0.547947,-1.497487,39.549999,-1.497487,39.549999
6270,0.067507,0.014347,0.016833,-0.039160,-0.013216,-0.044493,-0.003704,-0.023841,-0.008588,-0.018532,-0.000689,-0.000254,-0.011531,-0.015535,0.012358,-0.002883,0.045379,-0.018100,-0.000023,0.000000,0.100000,0.100000,0.083054,0.205586,0.000000,0.000000,1.000000,0.141204,-0.023504,17.594366,0.000577,1.067820,112358.000000,2.980750,0.518908,-1.078614,71.010002,-1.078614,71.010002
6271,0.066330,0.013904,0.016557,-0.040659,-0.013107,-0.043917,-0.004064,-0.023792,-0.008477,-0.018342,-0.000682,-0.000234,-0.011411,-0.015318,0.012108,-0.002797,0.044129,-0.017406,-0.000012,0.000000,0.100000,0.100000,0.082180,0.204023,0.000000,0.000000,1.000000,0.144929,-0.023448,17.605150,0.000384,1.068606,110394.000000,3.026672,0.535249,-0.964102,50.840000,-0.964102,50.840000
6272,0.071397,0.014727,0.017483,-0.045696,-0.013233,-0.046423,-0.004074,-0.024382,-0.008856,-0.019877,-0.000716,-0.000248,-0.012003,-0.016010,0.012768,-0.002896,0.046063,-0.020021,-0.000009,0.000000,0.100000,0.100000,0.084167,0.215948,0.000000,0.000000,1.000000,0.145111,-0.020568,17.606386,0.000865,1.068918,108440.000000,3.088398,0.537697,-0.938033,52.770000,-0.938033,52.770000
6273,0.072156,0.014744,0.017595,-0.045366,-0.013209,-0.046783,-0.003922,-0.024558,-0.008964,-0.019508,-0.000725,-0.000253,-0.012001,-0.016039,0.012964,-0.002899,0.046454,-0.020287,-0.000012,0.000000,0.100000,0.100000,0.083753,0.219053,0.000000,0.000000,1.000000,0.144696,-0.009071,17.617790,0.000384,1.068596,109189.000000,3.067112,0.534100,-0.444237,59.750000,-0.444237,59.750000
6274,0.065397,0.013699,0.016238,-0.038060,-0.013024,-0.043186,-0.003775,-0.023867,-0.008314,-0.017736,-0.000671,-0.000227,-0.011117,-0.015146,0.012095,-0.002698,0.043874,-0.018170,-0.000012,0.000000,0.100000,0.100000,0.080476,0.201330,0.000000,0.000000,1.000000,0.145934,-0.019151,17.604706,0.000865,1.068830,109908.000000,3.021762,0.555901,0.083522,62.410000,0.083522,62.410000
6275,0.066860,0.013820,0.016469,-0.037725,-0.012904,-0.043835,-0.004585,-0.024073,-0.008415,-0.018352,-0.000683,-0.000241,-0.011240,-0.015331,0.012176,-0.002766,0.044617,-0.019861,-0.000009,0.000000,0.100000,0.100000,0.080148,0.203188,0.000000,0.000000,1.000000,0.159436,-0.012309,17.608524,0.000577,1.068117,106543.000000,3.124150,0.566505,-0.632823,60.439999,-0.632823,60.439999
6276,0.064569,0.013424,0.016177,-0.036554,-0.012989,-0.043070,-0.003712,-0.023975,-0.008455,-0.017643,-0.000677,-0.000248,-0.011119,-0.015013,0.011997,-0.002757,0.044117,-0.022150,-0.000029,0.000000,0.100000,0.100000,0.081058,0.203315,0.000092,0.000000,0.999908,0.137740,-0.016293,17.597450,0.000577,1.067190,110072.000000,3.078765,0.493556,-1.401133,68.519997,-1.401133,68.519997
6277,0.066625,0.013840,0.016468,-0.034583,-0.012950,-0.043857,-0.004404,-0.024153,-0.008507,-0.017852,-0.000684,-0.000240,-0.011253,-0.015288,0.012139,-0.002805,0.045689,-0.023157,-0.000024,0.000000,0.100000,0.100000,0.080311,0.204050,0.000142,0.000000,0.999858,0.145880,-0.017199,17.597900,0.000577,1.066660,108557.000000,3.100458,0.521717,-1.350036,45.180000,-1.350036,45.180000
6278,0.059184,0.012604,0.014963,-0.034203,-0.012770,-0.039681,-0.003380,-0.023104,-0.007712,-0.016187,-0.000621,-0.000212,-0.010170,-0.014088,0.011117,-0.002487,0.040805,-0.021977,-0.000020,0.000000,0.100000,0.100000,0.076455,0.185543,0.000061,0.000000,0.999939,0.139197,-0.020189,17.580589,0.001297,1.066125,109645.000000,3.040839,0.545425,-0.610873,57.020000,-0.610873,57.020000
6279,0.056655,0.012427,0.014656,-0.040281,-0.012899,-0.038853,-0.003352,-0.022547,-0.007573,-0.015699,-0.000609,-0.000225,-0.009963,-0.014017,0.010859,-0.002477,0.038142,-0.022278,-0.000007,0.000000,0.100000,0.100000,0.077379,0.179648,0.000000,0.000000,1.000000,0.145118,-0.019468,17.586338,0.000577,1.066015,109851.000000,3.060418,0.519116,-0.775459,43.549999,-0.775459,43.549999
6280,0.070801,0.014700,0.017256,-0.042769,-0.013213,-0.045983,-0.003809,-0.023784,-0.008836,-0.018885,-0.000714,-0.000244,-0.011767,-0.015839,0.012713,-0.003003,0.046009,-0.023102,-0.000019,0.000000,0.100000,0.100000,0.082243,0.210558,0.000000,0.000000,1.000000,0.137233,-0.020978,17.578684,0.000865,1.066322,107672.000000,3.140292,0.511673,-0.545546,50.570000,-0.545546,50.570000
6281,0.062056,0.013205,0.015554,-0.037913,-0.012882,-0.041331,-0.003397,-0.023232,-0.007974,-0.016807,-0.000645,-0.000222,-0.010522,-0.014554,0.011522,-0.002597,0.041725,-0.024280,-0.000016,0.000000,0.100000,0.100000,0.078336,0.191115,0.000000,0.000000,1.000000,0.139010,-0.018070,17.579464,0.000577,1.065954,105229.000000,3.204211,0.532550,-1.536554,61.049999,-1.536554,61.049999
