step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Episode_Reward/feet_clearance,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
7582,1.075888,0.361714,0.168422,-0.048271,-0.015031,-0.014358,-0.110989,-0.004124,-0.003462,-0.055973,0.000000,0.005430,-0.044610,-0.092588,-0.003080,0.400502,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.456742,1.042186,0.844004,0.155996,0.119868,-0.001191,12.080737,0.000010,0.722879,190436.000000,1.871567,0.193250,31.148376,820.500000,31.148376,820.500000
7583,1.068282,0.361161,0.168803,-0.046617,-0.015830,-0.015480,-0.110958,-0.004213,-0.003465,-0.056368,0.000000,0.005557,-0.044646,-0.077884,-0.004963,0.397026,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.474766,1.052059,0.842794,0.157206,0.118477,-0.001625,12.086371,0.000010,0.723157,192319.000000,1.858372,0.186225,31.712715,836.450012,31.712715,836.450012
7584,1.070106,0.359091,0.168440,-0.048257,-0.014043,-0.015304,-0.109268,-0.003674,-0.003419,-0.055482,0.000000,0.005503,-0.045226,-0.095224,-0.004774,0.397223,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.466795,1.048231,0.842682,0.157318,0.120690,-0.002835,12.096519,0.000010,0.723859,193248.000000,1.853753,0.181013,32.938293,855.200012,32.938293,855.200012
7585,0.990760,0.331281,0.156911,-0.061521,-0.016869,-0.014983,-0.104049,-0.004505,-0.003391,-0.053380,0.000000,0.005292,-0.042830,-0.067387,-0.004119,0.367714,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.454221,1.003930,0.842367,0.157633,0.128822,-0.001986,12.107985,0.000010,0.724289,193620.000000,1.848114,0.182743,30.303391,804.599976,30.303391,804.599976
7586,1.011165,0.341240,0.159688,-0.052440,-0.015998,-0.014632,-0.104145,-0.004249,-0.003304,-0.053036,0.000000,0.005223,-0.042756,-0.082314,-0.003276,0.377520,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.464958,1.021022,0.842682,0.157318,0.125653,-0.002151,12.116111,0.000010,0.724705,188584.000000,1.911553,0.173535,29.923523,799.760010,29.923523,799.760010
7587,0.940957,0.318353,0.150146,-0.065992,-0.014388,-0.014268,-0.099377,-0.004274,-0.003174,-0.051051,0.000000,0.005038,-0.040903,-0.068071,-0.004436,0.352608,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.443000,0.956603,0.843465,0.156535,0.129254,-0.001351,12.122320,0.000010,0.724951,191597.000000,1.875522,0.176782,26.982359,727.900024,26.982359,727.900024
7588,1.066291,0.358352,0.167832,-0.047316,-0.013627,-0.014599,-0.109572,-0.004145,-0.003423,-0.055628,0.000000,0.005561,-0.044951,-0.076590,-0.004982,0.397328,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.464585,1.035859,0.843526,0.156474,0.121801,-0.002779,12.130623,0.000023,0.725573,192814.000000,1.859760,0.179593,31.093193,810.739990,31.093193,810.739990
7589,0.980066,0.327484,0.155197,-0.059623,-0.014919,-0.014656,-0.102083,-0.003744,-0.003222,-0.049766,0.000000,0.004857,-0.042776,-0.088791,-0.004988,0.363596,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.444146,0.999755,0.844808,0.155192,0.121833,-0.001753,12.140717,0.000010,0.725879,192322.000000,1.854282,0.190279,29.340221,772.489990,29.340221,772.489990
7590,1.072926,0.358816,0.169331,-0.045182,-0.016113,-0.016420,-0.111686,-0.004512,-0.003558,-0.055638,0.000000,0.005325,-0.046751,-0.089110,-0.005714,0.397185,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.477975,1.081813,0.846120,0.153880,0.118856,-0.002986,12.152596,0.000010,0.726810,193820.000000,1.849407,0.179358,31.375618,827.109985,31.375618,827.109985
7591,1.000371,0.334998,0.157284,-0.058155,-0.015759,-0.015568,-0.103807,-0.003939,-0.003262,-0.052336,0.000000,0.005148,-0.042284,-0.077738,-0.004874,0.369631,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.440961,1.000743,0.845022,0.154978,0.105147,-0.001513,12.164431,0.000010,0.727117,194108.000000,1.840543,0.185208,31.211983,820.289978,31.211983,820.289978
7592,1.046618,0.349716,0.164447,-0.045152,-0.014650,-0.014237,-0.108202,-0.004307,-0.003415,-0.053763,0.000000,0.005322,-0.044823,-0.096223,-0.003550,0.391427,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.454044,1.020389,0.844828,0.155172,0.123542,-0.001800,12.170572,0.000010,0.727442,190955.000000,1.872506,0.186699,32.230412,837.929993,32.230412,837.929993
7593,1.082282,0.365451,0.171868,-0.049544,-0.016835,-0.016625,-0.112216,-0.004797,-0.003689,-0.058501,0.000000,0.005794,-0.046902,-0.062142,-0.005849,0.403761,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.495451,1.090128,0.846720,0.153280,0.117735,-0.003146,12.180826,0.000015,0.728147,193038.000000,1.858276,0.178710,32.661697,851.260010,32.661697,851.260010
7594,1.015130,0.339859,0.159616,-0.053128,-0.015641,-0.014550,-0.104684,-0.003942,-0.003283,-0.052674,0.000000,0.005159,-0.042967,-0.091367,-0.003603,0.377010,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.447030,1.006594,0.847260,0.152740,0.125107,-0.001612,12.191208,0.000010,0.728409,189249.000000,1.897934,0.179835,32.281494,840.690002,32.281494,840.690002
7595,1.012266,0.337274,0.159075,-0.057930,-0.016122,-0.014195,-0.105004,-0.004151,-0.003328,-0.052704,0.000000,0.005092,-0.043691,-0.092487,-0.004603,0.374182,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.442395,1.012567,0.845713,0.154287,0.113529,-0.001527,12.197351,0.000010,0.728737,191134.000000,1.880565,0.176711,31.846258,832.010010,31.846258,832.010010
7596,1.087064,0.364166,0.171808,-0.044851,-0.015946,-0.015608,-0.112188,-0.004371,-0.003561,-0.056550,0.000000,0.005728,-0.046529,-0.090482,-0.005203,0.403186,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.483164,1.078615,0.846364,0.153636,0.107768,-0.002121,12.203541,0.000010,0.729021,190670.000000,1.879689,0.182587,32.533344,850.729980,32.533344,850.729980
7597,0.987002,0.328275,0.154920,-0.060192,-0.014545,-0.014666,-0.102727,-0.004156,-0.003199,-0.050169,0.000000,0.004864,-0.042645,-0.088359,-0.003442,0.365819,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.431893,0.981492,0.846202,0.153798,0.097934,-0.001451,12.209898,0.000010,0.729314,188378.000000,1.909618,0.177753,29.704824,798.359985,29.704824,798.359985
7598,1.031731,0.348778,0.165374,-0.046230,-0.015301,-0.015276,-0.109254,-0.004504,-0.003532,-0.055457,0.000000,0.005595,-0.044873,-0.083292,-0.005921,0.388252,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.483879,1.051864,0.847087,0.152913,0.112315,-0.001600,12.215184,0.000010,0.729540,191831.000000,1.871103,0.178700,31.607998,842.280029,31.607998,842.280029
7599,1.034784,0.351351,0.164966,-0.058142,-0.015560,-0.015438,-0.108960,-0.004335,-0.003524,-0.056279,0.000000,0.005755,-0.044846,-0.085743,-0.003618,0.390552,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.486677,1.029981,0.848521,0.151479,0.122320,-0.000857,12.219093,0.000010,0.729747,190216.000000,1.879702,0.187500,31.635061,827.510010,31.635061,827.510010
7600,1.020395,0.342684,0.162257,-0.052579,-0.015140,-0.014835,-0.107041,-0.004457,-0.003463,-0.054672,0.000000,0.005447,-0.044662,-0.069842,-0.004942,0.382221,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.467824,1.032436,0.848450,0.151550,0.110768,-0.001700,12.225661,0.000010,0.730138,186788.000000,1.917533,0.187607,29.980938,803.090027,29.980938,803.090027
7601,1.057534,0.355662,0.168009,-0.047507,-0.014692,-0.016196,-0.111598,-0.004399,-0.003549,-0.054871,0.000000,0.005455,-0.046704,-0.088161,-0.004549,0.395035,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.483701,1.064852,0.848256,0.151744,0.119202,-0.000975,12.230700,0.000010,0.730335,189688.000000,1.895656,0.177304,30.962511,820.929993,30.962511,820.929993
7602,1.019592,0.337968,0.159743,-0.057983,-0.016099,-0.014979,-0.106468,-0.004331,-0.003353,-0.052582,0.000000,0.005145,-0.043578,-0.083723,-0.003752,0.376916,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.440312,1.014035,0.848287,0.151713,0.142275,-0.002096,12.236847,0.000010,0.730719,189286.000000,1.888831,0.188528,30.032164,794.000000,30.032164,794.000000
7603,1.053473,0.352570,0.167329,-0.050632,-0.014760,-0.015613,-0.110477,-0.004461,-0.003497,-0.055242,0.000000,0.005438,-0.045506,-0.075136,-0.003963,0.391070,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.475478,1.059131,0.847392,0.152608,0.131982,-0.001359,12.243535,0.000010,0.731034,185902.000000,1.927921,0.187251,32.158447,842.119995,32.158447,842.119995
7604,0.987211,0.328872,0.156856,-0.064812,-0.016684,-0.014822,-0.106355,-0.004808,-0.003362,-0.051976,0.000000,0.004940,-0.043439,-0.106042,-0.004211,0.368011,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.456395,1.016316,0.847300,0.152700,0.117624,-0.001306,12.249109,0.000010,0.731280,186356.000000,1.926794,0.183227,29.824741,813.530029,29.824741,813.530029
7605,0.994635,0.334103,0.158508,-0.056551,-0.016552,-0.013946,-0.104970,-0.004204,-0.003355,-0.052458,0.000000,0.005236,-0.043769,-0.093265,-0.004662,0.373407,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.464780,1.024495,0.846415,0.153585,0.124409,-0.002185,12.257182,0.000010,0.731751,187799.000000,1.912232,0.181570,29.480028,800.669983,29.480028,800.669983
7606,1.023921,0.341081,0.161860,-0.055417,-0.015829,-0.014236,-0.108630,-0.004582,-0.003451,-0.052147,0.000000,0.005132,-0.045579,-0.097785,-0.003771,0.379584,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.459944,1.044945,0.847605,0.152395,0.116122,-0.001621,12.263978,0.000010,0.732000,190698.000000,1.888303,0.173678,29.451313,793.919983,29.451313,793.919983
7607,1.011293,0.336536,0.159165,-0.056009,-0.016240,-0.015352,-0.108922,-0.004669,-0.003451,-0.053353,0.000000,0.005201,-0.044092,-0.096920,-0.004029,0.374227,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.445704,1.013660,0.847310,0.152690,0.112359,-0.000376,12.267309,0.000010,0.732133,189005.000000,1.888038,0.192406,31.452600,830.140015,31.452600,830.140015
7608,1.007519,0.335673,0.160590,-0.055966,-0.015151,-0.015640,-0.106947,-0.004480,-0.003381,-0.052429,0.000000,0.005054,-0.044418,-0.100158,-0.004632,0.374674,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.472704,1.043681,0.848185,0.151815,0.117898,-0.001246,12.271086,0.000010,0.732373,192299.000000,1.857633,0.187177,28.822659,796.109985,28.822659,796.109985
7609,1.058071,0.355769,0.170770,-0.048657,-0.015711,-0.017015,-0.113775,-0.004651,-0.003694,-0.057341,0.000000,0.005665,-0.047811,-0.116359,-0.006207,0.398357,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.520343,1.109209,0.848785,0.151215,0.101130,-0.002186,12.279030,0.000010,0.732851,189677.000000,1.884018,0.189059,29.862341,829.309998,29.862341,829.309998
7610,1.004372,0.334183,0.159345,-0.055582,-0.015152,-0.014740,-0.106433,-0.004190,-0.003379,-0.051902,0.000000,0.005095,-0.044130,-0.088108,-0.003592,0.373057,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.455990,1.022225,0.849721,0.150279,0.102827,-0.000514,12.285845,0.000010,0.733045,184368.000000,1.950202,0.182570,27.783247,758.510010,27.783247,758.510010
7611,1.096239,0.366366,0.172445,-0.035136,-0.013535,-0.014987,-0.113790,-0.004101,-0.003565,-0.057547,0.000000,0.005636,-0.046597,-0.065234,-0.003414,0.411245,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.473871,1.073786,0.850189,0.149811,0.128226,-0.000876,12.289637,0.000010,0.733221,187176.000000,1.914063,0.186712,33.866383,862.250000,33.866383,862.250000
7612,1.027968,0.344493,0.163878,-0.052847,-0.015901,-0.014557,-0.109867,-0.004627,-0.003512,-0.054345,0.000000,0.005378,-0.045195,-0.086306,-0.004033,0.386144,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.475336,1.045465,0.851827,0.148173,0.105341,-0.001438,12.295524,0.000010,0.733586,187308.000000,1.909886,0.189406,31.366871,832.520020,31.366871,832.520020
7613,0.934209,0.315713,0.152257,-0.067083,-0.018508,-0.015761,-0.102460,-0.004785,-0.003459,-0.052124,0.000000,0.005126,-0.042879,-0.090912,-0.006059,0.351928,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.480529,1.021143,0.853261,0.146739,0.120078,-0.001692,12.302447,0.000010,0.733930,190321.000000,1.888004,0.178056,26.529510,750.900024,26.529510,750.900024
7614,0.976398,0.322546,0.152922,-0.059683,-0.014209,-0.012877,-0.102077,-0.003964,-0.003159,-0.049569,0.000000,0.004603,-0.042086,-0.092639,-0.005151,0.361873,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.419580,0.970721,0.853129,0.146871,0.111306,-0.000725,12.308190,0.000010,0.734181,192303.000000,1.856188,0.188579,29.421598,790.840027,29.421598,790.840027
7615,1.052730,0.354625,0.167222,-0.047987,-0.015629,-0.015334,-0.111371,-0.004411,-0.003526,-0.055869,0.000000,0.005496,-0.045399,-0.081606,-0.004643,0.396713,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.474367,1.050871,0.852356,0.147644,0.107847,-0.001339,12.313903,0.000010,0.734475,189580.000000,1.880173,0.193968,31.453545,828.669983,31.453545,828.669983
7616,1.089363,0.363880,0.172697,-0.041587,-0.015757,-0.015750,-0.115581,-0.004858,-0.003679,-0.056742,0.000000,0.005558,-0.048264,-0.093158,-0.004382,0.407193,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.493159,1.102461,0.852682,0.147319,0.115436,-0.001367,12.320473,0.000010,0.734788,190020.000000,1.891658,0.177672,30.952066,838.580017,30.952066,838.580017
7617,0.992828,0.331256,0.158881,-0.059623,-0.015092,-0.014994,-0.105417,-0.004310,-0.003422,-0.052325,0.000000,0.005252,-0.044818,-0.083379,-0.003615,0.371717,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.470516,1.031970,0.852234,0.147766,0.104479,-0.001077,12.324918,0.000010,0.734961,192163.000000,1.863457,0.182803,29.582851,795.890015,29.582851,795.890015
7618,0.992332,0.330397,0.157615,-0.058522,-0.016160,-0.016138,-0.104880,-0.004531,-0.003341,-0.052142,0.000000,0.005001,-0.044021,-0.112025,-0.004277,0.370029,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.459685,1.031737,0.851756,0.148244,0.104413,-0.001818,12.329854,0.000010,0.735241,191388.000000,1.867314,0.187227,28.989979,785.219971,28.989979,785.219971
7619,1.045164,0.345456,0.165179,-0.047371,-0.015850,-0.014661,-0.110569,-0.004605,-0.003506,-0.055300,0.000000,0.005516,-0.045550,-0.082161,-0.003508,0.390964,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.463855,1.056835,0.851278,0.148722,0.106468,-0.001765,12.335104,0.000010,0.735467,192895.000000,1.857169,0.181318,31.342253,830.510010,31.342253,830.510010
7620,1.029655,0.340061,0.162029,-0.052851,-0.016175,-0.014421,-0.109075,-0.004508,-0.003404,-0.052588,0.000000,0.004890,-0.045317,-0.093596,-0.004927,0.382152,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.454817,1.055295,0.851227,0.148773,0.110382,-0.001030,12.340523,0.000010,0.735758,192530.000000,1.861114,0.181244,29.409895,804.200012,29.409895,804.200012
7621,1.061248,0.353320,0.167703,-0.046597,-0.016814,-0.015257,-0.111807,-0.004621,-0.003533,-0.055421,0.000000,0.005384,-0.046187,-0.082448,-0.005091,0.393371,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.469748,1.075304,0.851593,0.148407,0.111705,-0.002419,12.348971,0.000010,0.736342,190755.000000,1.883352,0.178007,32.868515,855.150024,32.868515,855.150024
7622,0.990467,0.330534,0.157469,-0.057077,-0.014928,-0.015865,-0.106950,-0.004620,-0.003369,-0.053440,0.000000,0.005250,-0.043217,-0.079555,-0.003761,0.370395,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.461106,1.009289,0.852010,0.147990,0.119718,-0.002214,12.360017,0.000010,0.736823,191073.000000,1.875865,0.182069,29.975891,789.539978,29.975891,789.539978
7623,0.973812,0.325541,0.155254,-0.058413,-0.016560,-0.015501,-0.105691,-0.004677,-0.003405,-0.054081,0.000000,0.005326,-0.042838,-0.058998,-0.005085,0.365096,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.460182,1.009158,0.852661,0.147339,0.139988,-0.001128,12.366518,0.000010,0.737037,188551.000000,1.900603,0.184855,27.214546,744.869995,27.214546,744.869995
7624,0.973234,0.322659,0.153764,-0.062113,-0.015819,-0.015119,-0.103139,-0.004340,-0.003284,-0.051079,0.000000,0.004894,-0.042970,-0.076662,-0.004829,0.360749,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.434686,0.998317,0.852448,0.147552,0.116024,-0.001288,12.370865,0.000010,0.737253,186254.000000,1.930714,0.180460,28.601105,764.090027,28.601105,764.090027
7625,1.027849,0.342783,0.162490,-0.054885,-0.015048,-0.014434,-0.109120,-0.004158,-0.003427,-0.054579,0.000000,0.005390,-0.044303,-0.078203,-0.004617,0.384516,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.461358,1.026108,0.852020,0.147980,0.119802,-0.002257,12.377934,0.000010,0.737684,186831.000000,1.924046,0.180607,28.914999,781.059998,28.914999,781.059998
7626,1.051631,0.347471,0.165636,-0.051432,-0.014746,-0.014240,-0.110474,-0.004284,-0.003435,-0.054689,0.000000,0.005245,-0.046063,-0.085505,-0.003536,0.391260,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.468057,1.058715,0.852132,0.147868,0.115816,-0.002682,12.386564,0.000010,0.738180,191621.000000,1.872074,0.179967,30.497681,811.239990,30.497681,811.239990
7627,0.944110,0.317261,0.152659,-0.063495,-0.016764,-0.016236,-0.103495,-0.004946,-0.003436,-0.054182,0.000000,0.005214,-0.042656,-0.082442,-0.005497,0.355621,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.480058,1.008457,0.852295,0.147705,0.117895,-0.000744,12.393296,0.000010,0.738435,192336.000000,1.867417,0.176997,26.477793,746.260010,26.477793,746.260010
7628,1.057413,0.348986,0.167044,-0.047159,-0.014530,-0.015248,-0.112302,-0.004623,-0.003550,-0.055747,0.000000,0.005453,-0.046525,-0.100910,-0.003968,0.393244,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.468509,1.064831,0.853251,0.146749,0.118589,-0.001464,12.400240,0.000010,0.738833,189201.000000,1.888648,0.189650,31.168694,832.789978,31.168694,832.789978
7629,0.975740,0.326677,0.156679,-0.055397,-0.014760,-0.015849,-0.104770,-0.004491,-0.003361,-0.054031,0.000000,0.005263,-0.043007,-0.069975,-0.003729,0.367492,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.467948,1.008314,0.854014,0.145986,0.112546,-0.002381,12.409661,0.000010,0.739378,187768.000000,1.902776,0.191373,27.669088,751.090027,27.669088,751.090027
7630,0.986242,0.328354,0.158617,-0.055060,-0.015868,-0.015337,-0.108297,-0.005019,-0.003521,-0.054988,0.000000,0.005349,-0.044761,-0.079733,-0.005178,0.373694,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.476862,1.042372,0.854258,0.145742,0.109305,-0.000768,12.417105,0.000010,0.739576,193621.000000,1.845699,0.185154,29.353439,798.880005,29.353439,798.880005
7631,1.017448,0.336368,0.161255,-0.054206,-0.015999,-0.014424,-0.108718,-0.004570,-0.003425,-0.053828,0.000000,0.005223,-0.044732,-0.095037,-0.003805,0.380525,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.472488,1.045547,0.854401,0.145599,0.114065,-0.002416,12.424167,0.000051,0.740261,191049.000000,1.877920,0.180264,30.631636,812.849976,30.631636,812.849976
7632,1.022094,0.336672,0.161776,-0.052778,-0.015292,-0.015310,-0.111651,-0.005237,-0.003495,-0.055686,0.000000,0.005159,-0.045416,-0.087857,-0.003557,0.381606,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.460454,1.050451,0.854065,0.145935,0.109743,-0.001188,12.438171,0.000010,0.740702,190541.000000,1.884507,0.179169,29.944506,808.380005,29.944506,808.380005
7633,1.102593,0.364972,0.174991,-0.038171,-0.014945,-0.015774,-0.117812,-0.005147,-0.003762,-0.059036,0.000000,0.005841,-0.048998,-0.095931,-0.003177,0.416101,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.500625,1.123800,0.853617,0.146383,0.121581,-0.000902,12.443043,0.000010,0.740929,191244.000000,1.876998,0.179092,33.253880,875.169983,33.253880,875.169983
7634,1.096603,0.361781,0.171095,-0.041485,-0.014502,-0.016315,-0.115052,-0.004396,-0.003581,-0.058345,0.000000,0.005705,-0.046327,-0.064219,-0.004427,0.405950,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.454858,1.065401,0.853190,0.146810,0.109653,-0.001160,12.448263,0.000010,0.741252,191237.000000,1.876693,0.179478,32.340988,842.969971,32.340988,842.969971
7635,1.065313,0.348017,0.165637,-0.044405,-0.012625,-0.013690,-0.111108,-0.004090,-0.003348,-0.054088,0.000000,0.005001,-0.045004,-0.091439,-0.002047,0.395569,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.442206,1.034212,0.852437,0.147563,0.108492,-0.001879,12.455104,0.000010,0.741630,187886.000000,1.906955,0.185879,31.603743,815.229980,31.603743,815.229980
7636,1.085396,0.356472,0.171360,-0.044610,-0.015706,-0.016304,-0.115883,-0.005088,-0.003657,-0.057298,0.000000,0.005391,-0.047653,-0.099519,-0.004897,0.402919,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.477247,1.113541,0.852285,0.147715,0.110550,-0.001169,12.460619,0.000010,0.741877,187506.000000,1.903700,0.193383,31.645405,842.369995,31.645405,842.369995
